roi_name	perm_00000	perm_00001	perm_00002	perm_00003	perm_00004	perm_00005	perm_00006	perm_00007	perm_00008	perm_00009	perm_00010	perm_00011	perm_00012	perm_00013	perm_00014	perm_00015	perm_00016	perm_00017	perm_00018	perm_00019	perm_00020	perm_00021	perm_00022	perm_00023	perm_00024	perm_00025	perm_00026	perm_00027	perm_00028	perm_00029	perm_00030	perm_00031	perm_00032	perm_00033	perm_00034	perm_00035	perm_00036	perm_00037	perm_00038	perm_00039	perm_00040	perm_00041	perm_00042	perm_00043	perm_00044	perm_00045	perm_00046	perm_00047	perm_00048	perm_00049	perm_00050	perm_00051	perm_00052	perm_00053	perm_00054	perm_00055	perm_00056	perm_00057	perm_00058	perm_00059	perm_00060	perm_00061	perm_00062	perm_00063	perm_00064	perm_00065	perm_00066	perm_00067	perm_00068	perm_00069	perm_00070	perm_00071	perm_00072	perm_00073	perm_00074	perm_00075	perm_00076	perm_00077	perm_00078	perm_00079	perm_00080	perm_00081	perm_00082	perm_00083	perm_00084	perm_00085	perm_00086	perm_00087	perm_00088	perm_00089	perm_00090	perm_00091	perm_00092	perm_00093	perm_00094	perm_00095	perm_00096	perm_00097	perm_00098	perm_00099
DefaultA_PCC_1_R	0.709376	-0.415173	-1.28368	0.161311	-0.212053	-1.263605	-0.946734	-1.322163	-0.752784	0.527377	-0.475038	-0.689786	-1.296508	-0.507278	-0.932819	-1.124217	-0.117506	-0.796063	-0.012117	-0.416882	-1.665037	-0.180744	-0.613424	-1.232619	-1.002105	-0.113482	-0.828203	-0.932653	-0.8775	0.629147	-1.574138	-1.02578	-1.10312	-0.214945	-0.888903	-1.220232	-1.19973	2.565529	0.068598	-0.694405	1.440402	-0.15702	-0.689948	-0.701138	-0.86623	-0.346335	0.290938	-1.371704	-1.050126	-0.690545	0.93096	0.080897	-0.428328	-0.855951	-0.67813	-0.64653	-0.612584	-1.316109	-0.730133	-0.550756	-0.744316	-1.045208	-0.909531	-0.59876	-1.522078	-0.512763	-1.673618	-0.577914	-0.667481	-0.881046	0.165619	-0.558459	-0.804606	0.26695	-1.331433	-0.98036	0.351649	-0.633209	-1.031369	0.473906	-0.197956	0.879261	0.051639	-0.843744	-0.856147	-1.132494	-0.564709	-0.84322	-0.548525	-0.625932	-0.386659	-0.4112	-1.174881	-1.097715	-0.291506	-0.640332	-0.015112	-0.733822	-0.771698	-0.368066
DefaultA_PFCd_1_R	-0.305266	0.217532	0.779345	0.156735	2.071951	0.70964	-0.721314	0.861149	1.588841	-0.133532	0.457242	2.21315	0.629091	-0.331572	-0.198287	-1.041415	2.193893	-0.775549	-0.464165	1.981732	1.368747	1.73834	1.105775	0.329907	1.787661	-0.583808	1.953403	0.630699	0.084319	-0.575471	1.437742	-1.000872	0.192212	0.092208	1.265879	1.924176	0.001506	0.630364	-0.706308	2.319854	2.859336	-0.175776	-0.280509	-0.486132	-0.465853	0.415717	2.845907	1.04805	2.161014	1.123488	2.243278	-0.067497	1.857636	1.791565	-0.601307	0.350698	0.11497	-0.337692	2.193906	1.205542	0.321308	0.764971	-1.128436	1.401974	1.966883	0.011962	0.011877	1.563011	1.56795	1.450527	1.54547	1.926416	0.290787	2.132123	-0.435026	0.991657	-0.918924	-0.7121	1.92371	-0.714039	2.319747	1.97411	0.617252	2.833437	-0.630008	1.192774	-0.177588	1.837389	1.67904	-0.897268	0.323363	1.599794	2.334582	2.444839	-0.724974	1.713424	0.957029	0.250215	-0.838284	1.702577
DefaultA_PFCm_1_R	0.709376	0.112273	-0.839795	0.161311	-0.971826	-0.957698	-0.946734	-1.319419	-0.752784	0.527377	-1.188543	-0.562111	1.608662	0.088926	-0.932819	-1.124217	1.140217	0.019427	-0.464165	-0.416882	-0.524998	-0.180744	-0.720649	-0.257786	-0.750017	-0.113482	-0.828203	-0.932653	0.022253	0.87176	-0.40613	-0.82572	-1.10312	-0.214945	0.145757	-1.220232	-1.19973	2.565529	0.437495	-0.575256	1.440402	2.161476	-0.689948	-0.701138	-0.86623	-1.206522	0.290938	-0.074745	-0.568913	-0.109085	0.93096	0.080897	-0.051059	-0.855951	-0.316546	1.937725	-0.612584	-1.316109	-0.330184	-0.550756	0.26611	-1.045208	-0.909531	1.401974	0.555802	-0.840688	-1.00544	-0.577914	-0.818361	-0.505128	0.165619	-0.799004	-0.804606	0.26695	-1.331433	-0.610889	0.351649	0.248116	-0.356747	0.703644	-0.619959	0.879261	0.051639	0.466917	-0.556901	1.491836	-1.322237	-0.577054	-0.548525	-0.625932	-1.431625	-0.4112	-1.174881	-1.127269	1.085918	0.558169	-0.015112	-0.69096	-0.771698	-0.368066
DefaultA_PFCm_2_R	0.709376	0.274923	-0.839795	-0.453143	-0.971826	0.084208	-0.946734	0.861149	-0.752784	0.527377	-1.188543	-0.562111	1.608662	0.088926	-0.932819	-1.124217	1.140217	0.019427	-0.012117	0.859575	-0.524998	-0.180744	-0.470518	-0.015263	-0.750017	-0.113482	-0.828203	-0.932653	0.022253	0.87176	-0.40613	-0.82572	-1.10312	-0.214945	0.145757	-1.285912	-1.19973	2.565529	0.437495	2.319854	1.440402	2.161476	-0.689948	-0.701138	-0.86623	0.627098	0.290938	-0.074745	-0.43813	-0.109085	0.93096	0.080897	0.511445	-0.855951	-0.316546	1.937725	1.174727	-1.316109	-0.330184	1.069791	0.26611	-1.045208	-0.909531	1.401974	0.555802	-0.840688	-1.00544	-0.577914	-0.818361	0.799078	0.165619	0.406032	-0.804606	0.26695	-1.331433	-0.610889	0.351649	0.248116	-0.356747	0.703644	-0.197956	0.879261	0.051639	0.466917	-0.556901	1.491836	-1.322237	-0.577054	-0.548525	-0.64548	-1.431625	-0.4112	-1.174881	0.914025	1.085918	0.558169	-0.015112	-0.69096	-0.771698	-0.368066
DefaultA_PFCm_3_R	0.709376	0.217532	-0.839795	0.161311	-0.971826	-1.263605	-0.946734	-1.322163	-0.752784	0.527377	-1.188543	-0.689786	1.608662	0.088926	-0.481407	-1.124217	1.140217	0.019427	-0.787842	-0.416882	-0.524998	-0.180744	-0.197801	-0.257786	-0.750017	-0.113482	-0.828203	-0.932653	0.022253	0.87176	-0.40613	-0.82572	-1.10312	-0.214945	0.145757	-1.220232	-1.19973	2.565529	0.437495	-0.940772	1.440402	2.161476	-0.689948	-0.701138	-0.162408	-1.206522	0.290938	-0.074745	-0.568913	-0.109085	2.243278	-1.029431	0.511445	-0.855951	-0.316546	1.937725	-0.612584	-1.316109	-0.330184	-0.550756	0.26611	-1.045208	-0.909531	-0.59876	-1.522078	-0.840688	-1.00544	-0.577914	-0.818361	0.799078	-1.378112	0.406032	-0.804606	0.26695	-1.331433	-0.98036	-0.71032	-0.633209	-0.356747	0.473906	-0.471545	0.879261	0.051639	0.466917	-0.556901	1.491836	-0.097108	-0.577054	-0.548525	-0.625932	-1.431625	-0.4112	-1.174881	-1.127269	-0.291506	-0.640332	-0.015112	-0.69096	-0.771698	-0.368066
DefaultA_PFCm_4_R	-0.658093	-0.942174	-1.059949	-0.634973	-0.646124	-1.139372	-0.892475	-1.823938	-0.696106	-0.133532	-1.170663	-0.689786	-1.296508	-0.595969	-1.051533	2.307152	-1.097673	-0.275682	-1.003479	-1.151069	-0.524998	-0.340426	-0.632959	-0.745472	-1.002105	-0.113482	-0.798612	-0.660751	-1.144606	-0.768802	-1.574138	-0.82572	-1.298783	-0.214945	-0.863325	-0.921751	-1.181191	-0.395981	-0.852457	-0.940772	-0.702884	-0.15702	-1.070484	0.700763	-0.86623	-0.61156	0.290938	0.045323	-1.147918	-0.826722	2.243278	-1.177605	-1.297221	-0.87381	-0.316546	-0.447709	-0.71434	-1.28541	-0.537645	-0.86073	-0.945942	-1.093866	-0.710927	-0.809665	-1.14172	-1.026552	-0.875436	-0.639766	-0.663335	-0.755035	-0.841353	-0.890505	-0.804606	-0.276196	-0.936137	1.596022	-0.918924	-0.485749	-0.356747	-0.665264	-0.619959	0.879261	-0.932926	0.466917	-0.630008	-1.132494	-0.584598	-0.455831	-1.261988	-0.625932	-0.139798	-1.60632	-1.174881	-1.002594	-0.497531	-1.120246	-0.015112	-1.341163	-0.792011	-0.367799
DefaultA_PHC_1_R	-0.851629	-0.942174	0.02352	0.622129	-0.646124	-0.957378	-0.932211	-1.322163	-0.696106	-0.155011	-0.538154	1.150091	-1.006531	-0.73711	-0.876598	-1.162996	-0.669642	-0.757789	0.38283	-1.123388	1.368747	-0.340426	-0.632959	0.149339	0.563728	-0.724726	-0.408447	1.004767	0.45674	-0.954966	0.621825	-0.608506	0.306271	-0.461924	-0.888903	-0.921751	-0.196418	-1.001991	-1.148828	-0.693647	-0.402194	-0.947423	-1.024223	1.44645	0.675574	1.067327	-0.686757	-0.706121	-0.43813	-0.826722	0.001568	-1.177605	-1.201596	-0.823445	-0.884079	-1.116581	-0.848373	-0.477918	-0.566942	-0.60689	0.125526	-0.237809	-0.710927	-0.59876	1.353056	0.135957	1.004804	-0.876675	-0.669363	-0.949552	-0.841353	-0.38412	-0.893567	0.884147	0.768839	0.373112	0.599437	-0.485749	-1.375319	-0.665264	0.142409	-1.125186	-0.932926	0.42826	0.358125	-1.132494	-0.584598	-0.455831	-0.066072	0.92381	1.588455	-1.60632	-0.486996	0.88557	-0.497531	-0.556491	0.736974	2.354629	-0.303421	-0.830613
DefaultA_Temp_1_R	-0.851629	-0.399084	0.02352	-0.634973	-0.98254	-0.957378	-0.457221	-0.915388	-0.696106	-0.155011	-0.538154	-0.562111	-1.006531	-0.73711	-0.876598	-1.162996	-0.117506	-0.757789	0.38283	-1.151069	-0.308665	-0.340426	-0.632959	2.644519	0.563728	-0.724726	-0.408447	0.820749	0.45674	-0.954966	-1.095836	-1.031971	0.306271	-0.461924	-0.863325	-0.921751	-1.181191	-1.001991	-1.148828	-0.693647	-0.681268	-0.858611	-1.024223	0.700763	-0.876227	-0.61156	-0.686757	0.36582	-0.498287	-0.826722	0.001568	-1.177605	-1.201596	-0.823445	-0.884079	-1.116581	-0.848373	1.045648	-0.566942	-0.626087	0.125526	-0.237809	-0.710927	-0.41698	-0.687993	0.277136	1.004804	-0.876675	-0.669363	-0.949552	-0.841353	-0.908193	-0.893567	0.884147	0.768839	0.426678	0.599437	-0.485749	-0.507534	-1.116929	-0.258728	-1.125186	-0.932926	0.42826	0.358125	-1.132494	-0.584598	-0.455831	-0.432535	-0.557256	1.588455	-1.60632	-0.260701	-0.720371	-0.895562	-0.556491	2.070396	-0.318467	-0.7923	-0.313007
DefaultA_Temp_2_R	-0.851629	-0.942174	1.240481	0.622129	-0.98254	-0.957378	-0.457221	0.215061	-0.696106	-0.155011	-0.538154	1.150091	-1.006531	-0.595969	-0.876598	-1.162996	-0.669642	-0.757789	0.38283	-1.151069	-0.308665	-0.340426	0.055657	0.149339	0.563728	-0.724726	-0.408447	1.004767	0.45674	-0.954966	0.076028	-1.031971	0.306271	-0.461924	-0.863325	-0.921751	-0.196418	-1.001991	-1.148828	-0.492835	-0.402194	-0.947423	-1.024223	0.700763	0.675574	-0.61156	-0.686757	0.36582	-0.498287	-0.826722	0.001568	-1.177605	-1.201596	-0.823445	-0.884079	-1.116581	-0.848373	1.307372	-0.566942	-0.60689	0.125526	-0.237809	0.190695	-0.159625	-1.14172	0.277136	1.004804	-0.876675	-0.669363	-0.949552	-0.841353	-0.114563	1.449116	0.884147	0.768839	0.373112	0.599437	-0.485749	-0.507534	-0.665264	-1.154847	-1.125186	-0.932926	0.42826	0.358125	-1.132494	-0.584598	-0.455831	-0.066072	0.92381	1.588455	-0.969884	-0.260701	-0.436941	-0.895562	-0.556491	0.736974	2.354629	-0.7923	-0.830613
DefaultA_Temp_3_R	-0.889854	-0.386982	0.239984	-0.834541	-0.385872	-0.167094	0.225499	-0.915388	0.389173	2.039818	-0.538154	-0.562111	-0.367884	-0.73711	-0.6576	-1.501906	-0.022898	-0.918342	1.366428	-0.507021	0.224019	0.338331	-0.389709	2.644519	0.563728	0.053412	0.396067	1.457413	-0.02659	-1.004602	-0.493402	-1.219199	1.379442	-0.12261	-0.226452	0.574681	-1.181191	-0.369915	1.704869	-0.084025	-0.079395	-1.011525	-1.234347	1.44645	-0.968173	1.067327	-0.400028	2.01389	-0.568913	-0.353437	-1.011802	-1.072106	-0.080025	-0.422066	-0.884079	-0.741545	-0.848373	0.536953	0.379392	-0.078309	-0.625402	0.604387	-0.710927	-0.526517	-0.096146	0.277136	1.990432	0.467906	-0.593927	-1.000899	0.218549	0.069955	0.334805	0.884147	0.768839	0.426678	-0.169974	-0.769893	-0.086604	-1.116929	0.205489	-0.934498	-0.932926	-0.406006	1.717553	-0.697671	2.098037	0.727448	-0.432535	-0.570055	1.588455	-0.544633	-0.260701	0.88557	-0.704599	-0.318679	-0.434157	1.211181	-0.792011	0.936945
DefaultA_TempPole_1_R	-0.851629	-0.386982	-0.809529	-0.834541	-0.385872	-0.957378	-1.183474	-0.00983	-0.696106	-0.155011	-0.43739	-0.562111	-0.367884	-0.73711	0.102322	-1.162996	-1.097673	-0.918342	1.366428	-1.151069	-0.308665	-0.340426	0.630741	0.149339	0.563728	-0.80582	0.396067	1.457413	0.45674	-0.954966	-1.095836	-1.002043	0.700408	-0.461924	-0.863325	0.574681	-1.181191	-1.001991	-1.148828	-0.084025	-0.402194	-0.858611	-1.024223	0.700763	-0.876227	-0.61156	-0.54821	2.01389	-0.498287	-0.826722	-1.011802	-1.177605	-1.201596	-0.823445	-0.884079	-1.116581	-0.848373	1.307372	0.379392	-0.460059	-0.625402	-0.237809	-0.710927	-0.526517	-0.687993	0.277136	1.990432	-0.876675	-0.669363	-0.949552	-0.841353	-0.908193	-0.176415	-0.992019	0.768839	0.426678	0.599437	-0.769893	-0.507534	-1.116929	0.205489	-1.125186	-0.932926	0.42826	0.358125	-1.132494	2.098037	0.727448	-0.432535	-0.557256	1.588455	-0.969884	-0.608013	-0.436941	-0.895562	-0.318679	-0.61754	0.367944	-0.792011	-1.052553
DefaultA_TempPole_2_R	-0.658093	-0.942174	0.555858	-0.634973	-0.646124	-0.957378	-0.892475	1.241178	-0.696106	-0.155011	-1.188543	-0.689786	-1.296508	-0.15717	0.406844	-0.429946	-1.341257	-0.001055	-0.787842	-1.151069	-0.524998	-0.340426	-0.632959	0.149339	-0.165487	-0.113482	-0.193218	-1.083835	-0.8775	-0.954966	-1.282276	-1.000872	0.532055	-0.461924	-0.171465	-0.921751	-1.181191	-1.001991	-1.10813	-0.492835	-0.702884	-0.15702	-1.070484	-0.701138	-0.539904	0.679166	-1.015492	0.830289	-0.642865	-0.990133	2.243278	-1.177605	-1.577799	-0.87381	-0.942226	-0.447709	-0.298308	-1.28541	-0.566942	-0.60689	-0.792327	-0.243359	-0.710927	-0.526517	-1.14172	-0.8815	-0.692457	-0.639766	-0.663335	-0.755035	-0.841353	-0.890505	-1.167866	-0.992019	-0.936137	-1.131008	-1.765116	-0.785265	-0.356747	-0.665264	-0.619959	-1.125186	0.051639	-0.299435	-0.856147	-0.655779	-0.584598	-0.455831	-1.261988	-0.625932	-0.773536	-1.60632	-0.260701	-1.002594	-0.291506	-1.120246	0.736974	-0.69096	-0.792011	-1.052553
DefaultA_pCun_1_R	-0.933149	-0.415173	-1.28368	0.161311	-0.990831	-1.263605	-0.892475	-1.322163	-0.752784	0.527377	-0.475038	-0.689786	-1.296508	-0.507278	-0.932819	-1.124217	-1.097673	-0.796063	-0.787842	-0.416882	-1.665037	-0.693466	-0.470518	-1.232619	-1.002105	-0.113482	-0.828203	-0.932653	-0.8775	-0.977146	-1.574138	-1.02578	-0.787774	-0.214945	-0.888903	-1.285912	-1.19973	-0.831417	0.068598	-0.694405	-0.599491	-0.15702	-0.689948	-0.701138	-0.86623	-0.346335	0.290938	-1.371704	-1.050126	-0.690545	-0.651646	0.080897	-0.428328	-0.855951	-0.67813	-0.64653	-0.71434	-1.316109	-0.730133	-0.878771	-0.744316	-1.045208	-1.128436	-0.59876	-1.522078	-0.512763	-0.875436	-0.639766	-0.667481	-0.881046	0.165619	-0.558459	-0.762476	0.26695	-1.331433	-0.98036	0.351649	-0.633209	-0.356747	0.473906	-0.258728	-0.197096	-0.51396	-0.843744	-0.856147	-1.132494	-0.564709	-0.84322	-0.383834	-0.64548	-0.882175	-0.4112	-1.174881	-1.097715	-0.291506	-0.640332	-0.015112	-0.733822	-0.771698	-0.368066
DefaultB_FPole_1_R	0.709376	0.112273	-1.240739	0.161311	-0.971826	-0.157688	-0.946734	-1.322163	-0.752784	0.527377	-1.188543	-0.689786	1.608662	0.088926	-0.481407	-1.124217	-0.117506	0.019427	0.302861	-0.416882	2.301362	-0.180744	-0.197801	-0.257786	0.563728	-0.113482	-0.828203	-0.932653	0.022253	0.87176	-1.282276	-0.82572	-1.10312	-0.214945	0.145757	-1.220232	-1.19973	2.565529	0.437495	-0.575256	1.440402	2.161476	-0.689948	-0.701138	-0.162408	0.415717	0.290938	-0.074745	-0.568913	-0.109085	0.93096	-1.029431	0.511445	-0.855951	-0.316546	1.937725	-0.612584	-1.316109	-0.330184	-0.550756	0.26611	-1.045208	-0.909531	-0.59876	-1.522078	-0.840688	-1.00544	-0.577914	-0.818361	-0.505128	-1.378112	-0.799004	-0.804606	0.26695	-1.331433	-0.98036	-0.71032	-0.633209	-0.356747	0.473906	-0.471545	0.879261	-0.51396	0.466917	-0.556901	1.491836	-1.322237	-0.84322	-1.009687	-0.625932	-1.431625	0.295586	-1.174881	-1.127269	-0.291506	-0.640332	-0.015112	-0.69096	-0.771698	-0.368066
DefaultB_IPL_1_R	-0.921287	-0.415173	-1.059949	-0.834541	0.552787	-0.157688	-0.892475	1.150022	1.814847	0.557105	-0.43739	1.026169	0.152441	-1.086562	-0.602117	-1.501906	-0.022898	-0.764193	-0.316166	-0.473311	-0.003172	0.563169	-0.198745	0.097028	-1.002105	-0.80582	1.478509	1.03115	-0.389803	-1.004602	-1.008354	-1.23097	0.000707	-0.835336	-0.226452	0.166935	-0.99598	-1.034477	-1.449627	-0.420701	-0.289828	-0.770915	-1.063742	-0.322435	-0.876227	-0.529259	-0.54821	2.01389	0.382824	-0.120834	-0.024772	-1.072106	-0.080025	-0.875107	-1.037181	-1.080903	-0.835697	0.518867	0.379392	-1.01975	-0.625402	0.309126	-1.041614	-0.526517	-0.096146	1.878008	-0.508801	0.467906	0.087786	-0.136495	0.218549	0.136362	-0.042664	-0.276196	-0.793598	1.596022	-1.765116	-0.935705	0.340193	-1.44477	-0.253619	-0.934498	-0.948114	0.726195	-1.03732	-0.697671	-1.110832	0.186467	-0.511363	-0.739551	1.116636	-0.544633	0.834909	-0.146874	-0.704599	-0.151826	-0.881294	1.211181	-1.049259	-0.471132
DefaultB_PFCd_1_R	0.821711	0.217532	-0.839795	-0.453143	2.071951	1.484579	-0.348464	0.861149	1.588841	1.267479	0.457242	2.21315	0.841036	0.546116	-0.198287	-1.041415	2.193893	0.019427	0.302861	0.859575	-0.75659	1.73834	0.630741	-0.015263	1.787661	-0.583808	1.953403	0.630699	2.610539	0.87176	1.437742	-1.000872	0.192212	1.749055	1.265879	1.901942	0.001506	2.565529	-0.706308	2.319854	2.859336	-0.175776	-0.280509	-0.486132	-0.465853	0.627098	2.845907	0.045323	0.7675	2.002027	2.243278	-0.067497	1.857636	0.532697	-0.601307	0.350698	-0.317342	-0.337692	2.193906	1.339485	0.264914	0.764971	-0.754416	1.401974	1.388213	0.011962	-1.00544	1.563011	1.56795	1.450527	1.051853	1.926416	0.290787	2.132123	-0.435026	0.991657	0.351649	-0.132149	0.574555	0.703644	2.319747	0.436769	0.617252	2.833437	-0.630008	1.491836	-0.177588	1.837389	1.67904	-0.897268	-0.139798	1.413831	-0.321165	0.914025	1.085918	0.558169	0.957029	-0.06265	0.001648	1.268895
DefaultB_PFCd_2_R	0.821711	0.217532	-0.839795	-0.453143	-0.971826	0.662388	-0.348464	0.861149	0.701087	0.527377	0.457242	-0.562111	0.841036	0.088926	-0.082984	-0.262312	1.140217	0.019427	-0.464165	0.859575	-0.75659	-0.180744	0.008079	-0.015263	1.787661	-0.113482	-0.828203	-0.932653	0.022253	0.87176	-0.117013	-0.82572	-0.519629	0.619869	0.145757	-1.285912	0.001506	2.565529	0.437495	2.319854	1.440402	2.161476	-0.280509	-0.701138	-0.86623	0.627098	0.290938	0.863154	-0.43813	-0.109085	0.93096	0.080897	0.511445	-0.171361	-0.316546	0.350698	-0.317342	-1.316109	-0.330184	1.339485	0.26611	0.764971	-0.909531	1.401974	1.388213	-0.840688	-1.00544	-0.577914	-0.818361	1.450527	-0.179444	1.926416	0.290787	0.26695	-1.331433	-0.610889	0.351649	0.248116	-0.356747	0.703644	1.846102	0.436769	0.617252	2.833437	-0.556901	1.491836	-1.110832	-0.577054	-1.009687	-0.64548	-1.431625	-0.4112	-0.321165	0.914025	1.085918	0.558169	-0.015112	-0.69096	-0.771698	1.268895
DefaultB_PFCd_3_R	0.709376	0.274923	-0.839795	-0.453143	-0.971826	-0.957698	-0.946734	-1.319419	-0.752784	0.527377	-1.188543	-0.562111	1.608662	0.088926	0.794494	-0.262312	1.140217	0.019427	-0.464165	0.859575	-0.524998	-0.180744	-0.470518	-0.015263	-0.750017	-0.113482	-0.828203	-0.932653	0.022253	0.87176	-0.40613	-0.82572	-1.10312	0.619869	0.145757	-1.285912	-1.19973	2.565529	0.437495	2.319854	1.440402	2.161476	-0.689948	-0.701138	-0.86623	0.627098	0.290938	0.863154	-0.43813	-0.109085	0.93096	0.080897	0.511445	-0.855951	-0.316546	1.937725	1.174727	-1.316109	-0.330184	-0.550756	0.26611	-1.045208	-0.909531	1.401974	0.555802	-0.840688	-1.00544	-0.577914	-0.818361	0.799078	1.524493	0.406032	-0.804606	0.26695	-1.331433	-0.610889	0.351649	0.248116	-0.356747	0.703644	1.846102	0.879261	0.051639	0.466917	-0.556901	1.491836	-1.322237	-0.577054	0.13794	-0.64548	-1.431625	-0.4112	-1.174881	0.54188	1.085918	0.558169	-0.015112	-0.69096	-0.771698	-0.368066
DefaultB_PFCd_4_R	0.709376	0.274923	-0.839795	-0.453143	-0.971826	0.084208	-0.946734	-1.319419	-0.752784	0.527377	-1.188543	-0.562111	1.608662	0.088926	-0.082984	-0.262312	1.140217	0.019427	0.302861	0.859575	-0.524998	-0.180744	-0.470518	-0.015263	1.787661	-0.113482	-0.828203	-0.932653	0.022253	0.87176	-0.40613	-0.82572	-1.10312	0.619869	0.145757	-1.285912	-1.19973	2.565529	0.437495	2.319854	1.440402	2.161476	-0.689948	-0.701138	-0.86623	0.627098	0.290938	-0.074745	-0.43813	-0.109085	0.93096	0.080897	0.511445	-0.855951	-0.316546	1.937725	1.174727	-1.316109	-0.330184	-0.550756	0.26611	-1.045208	-0.909531	1.401974	0.555802	-0.840688	-1.00544	-0.577914	-0.818361	0.799078	-0.400095	0.406032	-0.804606	0.26695	-1.331433	-0.610889	0.351649	0.248116	-0.356747	0.703644	0.205489	0.879261	0.051639	0.466917	-0.556901	1.491836	-1.322237	-0.577054	-0.548525	-0.64548	-1.431625	-0.4112	-1.174881	0.914025	1.085918	0.558169	-0.015112	-0.69096	-0.771698	-0.368066
DefaultB_PFCv_1_R	-0.851629	-0.942174	-0.809529	0.622129	-0.98254	0.010534	-0.457221	-0.00983	-0.696106	-1.165755	-0.538154	1.150091	-1.006531	-0.595969	-0.876598	-1.162996	1.766761	-0.757789	0.38283	-1.151069	-0.308665	-0.340426	0.055657	0.149339	0.563728	1.026724	-0.408447	0.820749	0.022253	-0.954966	0.621825	-1.031971	0.306271	-0.214945	-0.863325	-0.921751	-0.196418	-1.001991	-1.148828	-0.492835	-0.289828	-0.190681	-1.024223	0.700763	0.675574	1.029657	-0.686757	0.36582	-0.498287	-0.826722	0.001568	-1.177605	0.148284	-0.823445	-0.884079	-0.64653	-0.667563	-0.477918	-0.566942	1.109322	-0.744316	-0.237809	-0.710927	-0.159625	-1.14172	-0.885191	1.004804	-1.042446	-0.941816	-1.000899	-0.841353	1.926416	0.201165	0.884147	-1.331433	-0.98036	0.599437	-0.485749	-1.375319	-0.665264	-1.154847	-1.125186	-0.932926	0.42826	0.358125	-0.725595	-0.584598	-0.455831	-0.432535	0.92381	1.588455	-1.183247	-0.486996	-0.720371	-0.895562	-0.556491	0.736974	-0.318467	-0.7923	-0.830613
DefaultB_Temp_1_R	-0.921287	-0.386982	-1.059949	-1.324749	-0.385872	-0.167094	-1.183474	-0.00983	0.389173	2.039818	-0.43739	1.150091	-0.367884	0.372705	-0.6576	-1.501906	-0.022898	-0.918342	0.38283	-0.473311	0.224019	0.563169	-0.389709	2.644519	1.338934	-0.80582	0.396067	0.898859	-0.02659	-1.004602	-1.095836	-1.219199	0.532055	-0.492513	-0.226452	0.166935	-1.181191	-0.648929	-1.449627	-0.706724	-0.079395	-0.720201	-1.012782	2.092888	-0.876227	0.679166	-0.385439	2.01389	0.382824	-0.120834	1.521148	-1.072106	-0.080025	-0.422066	-1.037181	-0.741545	-0.656656	1.011143	0.379392	-0.460059	-0.625402	0.309126	-0.322305	-0.41698	-0.096146	0.822441	0.78519	0.467906	-0.103015	0.027515	0.218549	0.069955	0.334805	0.808019	-0.793598	1.596022	-1.765116	-0.935705	-0.086604	-1.116929	-0.253619	-0.934498	-0.948114	0.726195	1.717553	-0.697671	2.098037	0.727448	-0.432535	-0.570055	1.116636	-0.544633	1.347802	0.317143	-0.704599	-0.318679	2.070396	1.211181	-1.049259	-0.471132
DefaultB_Temp_2_R	-0.921287	-0.386982	0.239984	-1.324749	-0.385872	-0.167094	-1.183474	-0.00983	0.389173	2.039818	-0.43739	1.150091	-0.367884	-0.922441	-0.6576	-1.501906	-0.022898	-0.918342	0.38283	-0.473311	0.224019	0.338331	-0.198745	2.644519	1.338934	-0.80582	0.396067	1.457413	0.45674	-1.004602	-0.429093	-1.219199	0.532055	-0.492513	-0.226452	0.574681	-1.181191	-0.648929	-1.449627	-0.084025	-0.079395	-0.770915	-1.012782	2.092888	-0.968173	-0.61156	-0.54821	0.36582	-0.498287	-0.120834	-0.024772	-1.072106	-0.080025	-0.422066	-1.037181	-1.116581	-0.656656	0.842341	0.379392	-0.38977	-0.625402	0.604387	-0.322305	-0.41698	-0.100805	0.277136	0.78519	0.467906	-0.593927	-0.136495	0.218549	0.069955	-0.042664	0.808019	-0.727143	1.596022	-1.765116	-0.769893	0.376325	-1.116929	-0.258728	-0.934498	-0.937952	0.42826	1.717553	-0.697671	-0.973136	0.727448	-0.432535	-0.570055	1.588455	-0.544633	-0.260701	0.317143	-0.704599	-0.318679	2.070396	1.211181	-1.049259	-0.471132
DefaultB_TempPole_1_R	-0.851629	-0.942174	-0.809529	0.622129	-0.98254	-0.957378	-0.457221	0.215061	-0.696106	-0.155011	-0.538154	-0.562111	-0.367884	-0.595969	-0.876598	-1.162996	-0.669642	-0.757789	0.38283	-1.151069	-0.308665	-0.340426	0.055657	0.149339	0.563728	-0.724726	-0.408447	0.820749	0.45674	-0.954966	-1.008354	-1.031971	0.306271	-0.461924	-0.863325	-0.921751	-1.181191	-1.001991	-1.148828	-0.693647	-0.681268	-0.858611	-1.024223	0.700763	0.675574	-0.61156	-0.686757	0.36582	-0.642865	-0.826722	0.671151	-1.177605	-1.201596	-0.823445	-0.884079	-1.116581	-0.848373	1.045648	-0.566942	-0.60689	0.125526	-0.237809	-0.710927	-0.159625	-1.14172	0.277136	1.004804	-0.876675	-0.669363	-0.949552	-0.841353	-0.114563	-0.176415	0.884147	0.768839	0.373112	0.599437	-0.485749	-0.507534	-0.665264	-0.471545	-1.125186	-0.932926	0.42826	0.358125	-1.132494	-0.584598	-0.455831	-0.066072	0.92381	1.588455	-0.969884	-0.260701	0.88557	-0.895562	-0.556491	2.070396	-0.318467	-0.7923	-1.14253
